robot_local,robot_frame_idx,robot_keyframe,matched_human_local,matched_human_frame_idx,matched_human_keyframe,barycentric_human_local,barycentric_human_frame_idx
89,242,0,26,58,0,20.88583755493164,52.88583755493164
90,243,0,26,58,0,21.096452713012695,53.096452713012695
91,244,0,27,59,3,21.427648544311523,53.42764854431152
92,245,0,27,59,3,21.919504165649414,53.919504165649414
93,246,0,27,59,3,21.91954803466797,53.91954803466797
94,247,0,27,59,3,21.919565200805664,53.919565200805664
95,248,0,27,59,3,21.919591903686523,53.91959190368652
96,249,0,27,59,3,21.91960334777832,53.91960334777832
97,250,0,27,59,3,21.919591903686523,53.91959190368652
98,251,0,27,59,3,21.919572830200195,53.919572830200195
99,252,0,27,59,3,21.919540405273438,53.91954040527344
100,253,0,27,59,3,21.91951560974121,53.91951560974121
101,254,0,27,59,3,21.91948890686035,53.91948890686035
102,255,0,27,59,3,21.919471740722656,53.919471740722656
103,256,0,27,59,3,21.919456481933594,53.919456481933594
104,257,0,27,59,3,21.91943359375,53.91943359375
105,258,0,27,59,3,21.91941261291504,53.91941261291504
106,259,0,27,59,3,21.919384002685547,53.91938400268555
107,260,0,27,59,3,21.919353485107422,53.91935348510742
108,261,3,27,59,3,27.0,59.0
